url,titulo,precio,m2_lote,m2_construccion,banos,medio_banos,estacionamientos,recamaras,antiguedad,direccion
https://www.vivanuncios.com.mx/a-venta-casa/jardines-del-valle/casa-en-residencial-del-valle-zapopan/145023284,"Casa en Residencial del Valle, Zapopan.","ventaMN 3,600,000",98²,112²,2,1,2,4,24,"Residencial DEL Valle,  Jardines del Valle, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/zapopan/casa-en-venta-en-capital-norte/144976955,Casa en Venta en Capital Norte,"ventaMN 4,100,000",112²,163²,2,1,2,3,,"Casa Capital Norte,  Zapopan, Jalisco"
https://www.vivanuncios.com.mx/a-venta-casa/arcos-de-guadalupe/casa-en-venta-arcos-de-guadalupe/146335616,Casa en Venta Arcos de Guadalupe,"ventaMN 27,000,000",625²,800²,6,3,6,6,,"Calle Economos,  Arcos de Guadalupe, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/las-canadas/residencia-en-venta-en-las-canadas-zapopan-jalisco/145160364,"Residencia en Venta en Las Cañadas, Zapopan, Jalisco","ventaMN 8,900,000",327²,176²,3,1,2,3,25,"PASEO DE LOS LAGOS #61,  Las Cañadas, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-albaterra/casa-en-albaterra-zapopan/145897070,Casa en Albaterra Zapopan,"ventaMN 2,083,108",128²,98²,2,1,2,3,,"Casa Tabachin,  Fraccionamiento Albaterra, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-solares/hermosa-casa-en-venta-en-solares/146844054,Hermosa Casa en Venta en Solares,"ventaMN 7,590,000",132²,776²,2,2,2,4,,"Solares - Privanza Terma,  Fraccionamiento Solares, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-bugambilias/casa-en-venta-en-fraccionamiento-bugambilias-zapopan-jalisco/142042912,Casa en Venta en Fraccionamiento Bugambilias Zapopan Jalisco,"ventaMN 11,900,000",525²,400²,5,1,4,4,,"Bugambilias,  Fraccionamiento Bugambilias, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/los-guayabos/casa-con-terraza-50-personas-cerca-del-bosque-en-zapopan-jalisco/146674869,"Casa con Terraza (50 Personas) Cerca del Bosque en Zapopan, Jalisco","ventaMN 6,250,000",314²,300²,1,3,6,2,,"Avenida Doctor Angel Leaño ,  Los Guayabos, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/el-colli-urbano/casa-en-el-colli/147026812,Casa en El Colli,"ventaMN 4,200,000",100²,100²,1,1,2,3,25,"VOLCAN AJUSTO 1497,  El Colli Urbano, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/los-robles/casa-en-los-robles/145348045,Casa en Los Robles,"ventaMN 7,500,000",230²,230²,3,1,3,3,,"Los Robles,  Los Robles, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/zapopan/casa-en-venta-en-valle-real-dentro-de-coto-ciruelos/147014047,Casa en Venta en Valle Real Dentro de Coto Ciruelos.,"ventaMN 15,900,000",423²,290²,3,,4,4,,"Av. Pase San Arturo Ote 413 condominio ciruelos casa 3,  Zapopan, Jalisco"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-puerta-del-bosque/casa-en-condominio-puerta-del-bosque/144803319,Casa en Condominio Puerta del Bosque,"ventaMN 28,000,000",430²,432²,4,1,1,3,1,"Puerta del Bosque,  Fraccionamiento Puerta del Bosque, Zapopan"
