url,titulo,precio,direccion,m2_lote,m2_construccion,banos,medio_banos,estacionamientos,recamaras,antiguedad
https://www.vivanuncios.com.mx/a-venta-casa/country-club/country-club/145632256,Country Club,"ventaMN 17,800,000","Av. Manuel Ávila Camacho 2659,  Country Club, Guadalajara",489²,284²,3,1,4,3,23
https://www.vivanuncios.com.mx/a-venta-casa/guadalajara/casa-en-santa-elena-alcalde-con-5-recamaras-id:/145079642,"Casa en Santa Elena Alcalde con 5 Recámaras, Id:.","ventaMN 6,500,000","Calle Cadiz,  Guadalajara, Jalisco",200²,300²,2,,1,5,50
https://www.vivanuncios.com.mx/a-venta-casa/monumental/bonita-casa-en-venta-con-excelente-ubicacion-en-col-monumental/145688116,Bonita Casa en Venta con Excelente Ubicación en Col. Monumental.,"ventaMN 5,545,000","Montes pirineos,  Monumental, Guadalajara",160²,245²,2,,1,5,2
https://www.vivanuncios.com.mx/a-venta-casa/colonial-independencia/casa-en-venta-totalmente-remodelada-en-colonia-independencia-guad/147100428,Casa en Venta Totalmente Remodelada en Colonia Independencia Guad.,"ventaMN 9,900,000","Monte Tabor,  Colonial Independencia, Guadalajara",240²,307²,3,,2,3,16
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-residencial-victoria/excelente-casa-para-oficinas-y-o-consultorios/146869572,Excelente Casa Para Oficinas Y/o Consultorios,"ventaMN 4,450,000","Riada 3210, Sta. Eduwiges, Guadalajara, Jal.,  Fraccionamiento Residencial Victoria, Guadalajara",134²,200²,,4,,9,30
https://www.vivanuncios.com.mx/a-venta-casa/del-sur/casa-en-venta-colonia-del-sur-guadalajara-jalisco/146240614,Casa en Venta Colonia del Sur Guadalajara Jalisco,"ventaMN 665,000","Del Sur,  Del Sur, Guadalajara",210²,150²,2,,2,3,11
https://www.vivanuncios.com.mx/a-venta-casa/monumental/casa-en-venta-en-la-colonia-monumental-a-5-min-del-estadio-jalisco/146254219,"Casa en Venta en La Colonia Monumental, a 5 Min del Estadio Jalisco","ventaMN 6,350,000","Calle Puerto la Paz 94,  Monumental, Guadalajara",180²,268²,3,2,2,4,30
https://www.vivanuncios.com.mx/a-venta-casa/oblatos-poniente-santa-rosa/casa-en-venta-san-inocencio-oblatos-guadalajara-jalisco-recuperacion-bancaria/146904488,Casa en Venta San Inocencio Oblatos Guadalajara Jalisco Recuperación Bancaria,"ventaMN 1,270,000","San Inocencio ,  Oblatos Poniente Santa Rosa, Guadalajara",102²,204²,2,,1,4,30
https://www.vivanuncios.com.mx/a-venta-casa/lomas-del-paradero/vendo-casa-en-lomas-del-paradero-tlaquepaque-junto-forum-tlaquepaque/145859264,"Vendo Casa en Lomas del Paradero, Tlaquepaque Junto Forum Tlaquepaque","ventaMN 1,427,875","HERNANDO DE MARTELL, LOMAS DEL PARADERO, GUADALAJARA,  Lomas Del Paradero, Guadalajara",200²,200²,2,1,1,3,15
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-italia-providencia/casa-en-venta-en-italia-providencia-guadalajara-jalisco/142521348,"Casa en Venta en Italia Providencia, Guadalajara, Jalisco.","ventaMN 13,790,000","FLORENCIA #2288,  Fraccionamiento Italia Providencia, Guadalajara",374²,473²,5,1,3,5,30
https://www.vivanuncios.com.mx/a-venta-casa/jardines-de-la-paz/casa-en-venta-en-jardines-de-la-paz/145438709,Casa en Venta en Jardines de La Paz,"ventaMN 6,700,000","Díaz del Castillo Bernal ,  Jardines de La Paz, Guadalajara",210²,551²,4,1,2,6,30
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-terranova/casa-en-venta-en-fracc-terranova-providencia/144656924,Casa en Venta en Fracc. Terranova (Providencia),"ventaMN 11,500,000","ANGULO 2882,  Fraccionamiento Terranova, Guadalajara",300²,322²,3,1,3,4,15
https://www.vivanuncios.com.mx/a-venta-casa/penal/casa-en-venta-col-progreso/146173474,Casa en Venta Col. Progreso,"ventaMN 2,790,000","Gomez de Mendiola 1038,  Penal, Guadalajara",127²,271²,2,,1,5,30
https://www.vivanuncios.com.mx/a-venta-casa/jardines-del-bosque/casa-amplia-y-funcional-en-un-solo-piso-en-jardines-del-bosque-en-renta-o-venta/146749858,Casa Amplia y Funcional en un Solo Piso en Jardines del Bosque en Renta o Venta,"ventaMN 12,500,000","Sol ,  Jardines del Bosque, Guadalajara",490²,349²,3,1,3,3,40
https://www.vivanuncios.com.mx/a-venta-casa/quinta-velarde/casa-en-av-salvador-lopez-chavez-olimpica/143746097,Casa en Av Salvador López Chávez Olímpica,"ventaMN 3,750,000","Salvador Lopez Chávez ,  Quinta Velarde, Guadalajara",130²,220²,1,,,2,35
https://www.vivanuncios.com.mx/a-venta-casa/guadalajara/casa-en-colinas-de-san-javier-con-7-recamaras-id:/146229264,"Casa en Colinas de San Javier con 7 Recámaras, Id:.","ventaMN 34,000,000","Avenida Pablo Neruda,  Guadalajara, Jalisco",1305²,1305²,7,2,5,7,35
https://www.vivanuncios.com.mx/a-venta-casa/san-vicente/guadalajara-jalisco-col-san-vicente-vendo-casa-adaptada-como-bodega-y-oficinas/145741881,"Guadalajara Jalisco Col, San Vicente Vendo Casa Adaptada Como Bodega y Oficinas","ventaMN 5,800,000","SAN DAMASO ,  San Vicente, Guadalajara",255²,375²,2,1,,4,15
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-ladron-de-guevara/ladron-de-guevara-residencia-en-venta-oportunidad/147063331,Ladron de Guevara Residencia en Venta Oportunidad!,"ventaMN 18,185,000","Calle Juan Álvarez 2358,  Fraccionamiento Ladrón de Guevara, Guadalajara",586²,592²,6,,6,6,65
https://www.vivanuncios.com.mx/a-venta-casa/chapalita/excelente-oportunidad-en-chapalita/144581312,Excelente Oportunidad en Chapalita,"ventaMN 8,900,000","SAN GABRIEL 665,  Chapalita, Guadalajara",267²,405²,4,2,2,4,37
https://www.vivanuncios.com.mx/a-venta-casa/del-fresno/colonia-del-fresno-casa-con-4-unidades-de-renta/147099259,"Colonia del Fresno, Casa con 4 Unidades de Renta","ventaMN 5,480,000","Encino 1496,  Del Fresno, Guadalajara",341²,263²,5,,,7,40
https://www.vivanuncios.com.mx/a-venta-casa/guadalajara/casa-en-venta-en-jardines-alcalde-4/147024567,Casa en Venta en Jardines Alcalde - (4),"ventaMN 7,100,000","Jose Maria Rodriguez,  Guadalajara, Jalisco",284²,322²,2,,2,5,25
https://www.vivanuncios.com.mx/a-venta-casa/electricistas/casa-en-venta-en-la-colonia-electricistas-de-guadalajara/146279713,Casa en Venta en La Colonia Electricistas de Guadalajara.,"ventaMN 4,799,000","María Salcedo 842,  Electricistas, Guadalajara",134²,252²,2,1,1,4,12
https://www.vivanuncios.com.mx/a-venta-casa/jardines-del-bosque/casa-en-venta-en-jardines-del-bosque/143162436,Casa en Venta en Jardines del Bosque.,"ventaMN 18,950,000","Los Arcos 688,  Jardines del Bosque, Guadalajara",603²,804²,6,2,14,10,63
https://www.vivanuncios.com.mx/a-venta-casa/la-loma/casa-en-venta-en-rio-turbio-la-loma-guadalajara-jal/147057644,"Casa en Venta en Río Turbio, La Loma, Guadalajara, Jal","ventaMN 1,490,000","Río Turbio, La Loma,  La Loma, Guadalajara",190²,260²,3,1,2,5,10
https://www.vivanuncios.com.mx/a-venta-casa/nueva-espana/departamento-en-remate-bancario-nueva-espana-guadalajara-jalisco/145753329,Departamento en Remate Bancario Nueva España Guadalajara Jalisco,"ventaMN 900,000","OPOCHTLI #4826,  Nueva España, Guadalajara",51²,51²,1,1,1,2,7
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-chapultepec-country/casa-en-venta-en-jardines-del-country-mar-rojo/145907308,Casa en Venta en Jardines del Country / Mar Rojo,"ventaMN 7,800,000","MAR ROJO ,  Fraccionamiento Chapultepec Country, Guadalajara",320²,293²,3,1,2,4,40
https://www.vivanuncios.com.mx/a-venta-casa/vallarta-sur/venta-casa-col-vallarta-sur-guadalajara/144007010,Venta Casa Col. Vallarta Sur Guadalajara,"ventaMN 16,000,000","juan pablo,  Vallarta Sur, Guadalajara",546²,993²,4,1,4,8,65
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-residencial-victoria/casa-en-venta-con-excelente-distribucion-en-residencial-victoria/143909312,Casa en Venta con Excelente Distribución en Residencial Victoria,"ventaMN 7,899,000","Pizarra 2071, Guadalajara, Jal.,  Fraccionamiento Residencial Victoria, Guadalajara",375²,250²,2,1,2,3,50
https://www.vivanuncios.com.mx/a-venta-casa/belisario-dominguez/casa-en-venta/144567074,Casa en Venta,"ventaMN 2,250,000","SIERRA GRANDE 2398,  Belisario Domínguez, Guadalajara",74²,114²,2,1,,3,
https://www.vivanuncios.com.mx/a-venta-casa/los-tulipanes/aprovecha-remato-linda-casa-col-los-arrayanes-guadalajara/146085193,"Aprovecha! Remato Linda Casa Col. Los Arrayanes, Guadalajara","ventaMN 581,000","Adalberto Navarro Sánchez,  Los Tulipanes, Guadalajara",100²,100²,2,1,1,3,20
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-alcalde/excelente-oportunida-de-adquirir-una-hermosa-propiedad-recuperacion-hipotecaria/145467968,Excelente Oportunida de Adquirir Una Hermosa Propiedad Recuperaciòn Hipotecaria,"ventaMN 482,000","BRUNO MORENO 000,  Fraccionamiento Jardines Alcalde, Guadalajara",325²,210²,3,1,2,4,20
https://www.vivanuncios.com.mx/a-venta-casa/jardines-de-los-arcos/casa-venta/146645285,Casa - Venta,"ventaMN 14,990,000","C. DE SAN GABRIEL,  Jardines de los Arcos, Guadalajara",380²,380²,5,,2,6,
https://www.vivanuncios.com.mx/a-venta-casa/americana/casa-en-venta-en-colonia-americana-diseno-moderno-que-genera-plusvalia/146901229,Casa en Venta en Colonia Americana Diseño Moderno Que Genera Plusvalía,"ventaMN 30,920,940","Av union 430, Americana, Guadalajara,  Americana, Guadalajara",,,6,1,7,7,
https://www.vivanuncios.com.mx/a-venta-casa/lomas-de-guevara/casa-en-venta-en-ladron-de-guevara-guadalajara-jalisco/146205472,"Casa en Venta en Ladrón de Guevara, Guadalajara Jalisco","ventaMN 11,700,000","JOAQUIN ANGULO ,  Lomas de Guevara, Guadalajara",270²,350²,3,1,2,5,55
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-verde-valle/casa-en-venta-en-verde-valle/145534082,Casa en Venta en Verde Valle,"ventaMN 7,800,000","Granate 2499,  Fraccionamiento Verde Valle, Guadalajara",242²,337²,3,2,3,3,
https://www.vivanuncios.com.mx/a-venta-casa/colinas-de-la-normal/oportunidad-se-vende-casa-en-colinas-de-la-normal/142623232,Oportunidad Se Vende Casa en Colinas de La Normal,"ventaMN 6,990,000","Alfonso Reyes 643,  Colinas de La Normal, Guadalajara",328²,354²,2,1,3,6,50
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-vallarta-norte/casa-en-venta-en-vallarta-norte-hermosa-cocina-y-vestidores-amplios/146901507,Casa en Venta en Vallarta Norte Hermosa Cocina y Vestidores Amplios,"ventaMN 23,902,237","AV. Hidalgo 2040, Arcos Vallarta, Guadalajara,  Fraccionamiento Vallarta Norte, Guadalajara",,,5,1,6,6,
https://www.vivanuncios.com.mx/a-venta-casa/bosques-de-la-victoria/casa-en-venta-bosques-de-la-victoria-guadalajara-jalisco/145571670,Casa en Venta Bosques de La Victoria Guadalajara Jalisco,"ventaMN 795,600","Bosques de la Victoria,  Bosques de La Victoria, Guadalajara",243²,195²,3,,2,4,13
https://www.vivanuncios.com.mx/a-venta-casa/lagos-de-oriente/casa-en-venta-colonia-lagos-de-oriente-por-remate-excelente-oportunidad/145525929,"Casa en Venta Colonia Lagos de Oriente por Remate, Excelente Oportunidad!","ventaMN 490,000","C. JOSEFA ORTIZ DE DOMINGUEZ,  Lagos de Oriente, Guadalajara",137²,96²,1,1,2,3,20
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-de-la-cruz/casa-en-jardines-de-la-cruz-guadalajara-jalisco-remate-bancario/142307602,Casa en Jardines de La Cruz Guadalajara Jalisco Remate Bancario,"ventaMN 2,363,000","Rosario Castellanos,  Fraccionamiento Jardines de La Cruz, Guadalajara",160²,182²,2,1,2,3,10
https://www.vivanuncios.com.mx/a-venta-casa/santa-maria-oriente/casa-en-bilbao-2522-santa-monica-guadalajara-jalisco-no-se-aceptan-creditos/145489270,"Casa en Bilbao 2522, Santa Monica, Guadalajara, Jalisco, No Se Aceptan Creditos.","ventaMN 430,000","BILBAO 2522,  Santa María Oriente, Guadalajara",325²,200²,3,,2,4,8
https://www.vivanuncios.com.mx/a-venta-casa/chapalita/casa-en-venta-en-jardines-de-los-arcos/144345195,Casa en Venta en Jardines de Los Arcos,"ventaMN 7,990,000","Av San Francisco , Chapalita, Guadalajara, Jal.,  Chapalita, Guadalajara",270²,300²,2,1,3,4,40
https://www.vivanuncios.com.mx/a-venta-casa/ladron-de-guevara/casa-en-venta-sobre-manuel-acuna-ladron-de-guevara/144271988,"Casa en Venta Sobre Manuel Acuña, Ladron de Guevara","ventaMN 29,000,000","Avenida Manuel Acuña 2704,  Ladrón de Guevara, Guadalajara",700²,700²,5,2,5,4,
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-colinas-de-san-javier/se-vende-casa-en-villa-universitaria/141966753,,,,,,,,,,
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-autocinema/casa-en-autocinema-guadalajara-jalisco/145547988,"Casa en Autocinema, Guadalajara Jalisco","ventaMN 750,000","Coimbra,  Fraccionamiento Autocinema, Guadalajara",156²,97²,2,1,2,3,1
https://www.vivanuncios.com.mx/a-venta-casa/country-club/casa-en-venta-en-country-club-hermosa-segura-y-confortable/146907814,"Casa en Venta en Country Club Hermosa, Segura y Confortable","ventaMN 34,098,400","Mar Caribe 260,  Country Club, Guadalajara",,,6,1,7,7,
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-de-plaza-del-sol/casa-en-venta-en-guadalajara-jalisco-jardines-plaza-del-sol/146579282,"Casa en Venta en Guadalajara, Jalisco (Jardines Plaza del Sol)","ventaMN 13,950,000","San Heriberto 2801,  Fraccionamiento Jardines de Plaza Del Sol, Guadalajara",370²,379²,2,,3,3,9
https://www.vivanuncios.com.mx/a-venta-casa/jardines-del-bosque-norte/casa-en-venta-en-jardines-del-bosque-hermosa-cocina-y-vestidores-amplios/146901258,Casa en Venta en Jardines del Bosque Hermosa Cocina y Vestidores Amplios,"ventaMN 25,750,320","Av Inglaterra 2609, Jardines del Bosque, Guadalajara,  Jardines del Bosque Norte, Guadalajara",,,6,1,7,7,
https://www.vivanuncios.com.mx/a-venta-casa/beatriz-hernandez/beatriz-hernandez-casa-amplia-en-venta/146279664,Beatriz Hernandez Casa Amplia en Venta,"ventaMN 3,300,000","José Guadalupe Aguilera 2235,  Beatriz HernAndez, Guadalajara",120²,187²,2,,1,5,
https://www.vivanuncios.com.mx/a-venta-casa/lomas-del-paraiso/casa-en-venta-en-lomas-del-paraiso-1-guadalajara-jalisco/146978181,Casa en Venta en Lomas del Paraiso 1 Guadalajara Jalisco,"ventaMN 968,700","Pánfilo Natera Guadalajara,  Lomas del Paraiso, Guadalajara",141²,225²,2,,2,3,15
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-colinas-de-san-javier/casa-en-venta-en-circuito-madrigal/147078508,Casa en Venta en Circuito Madrigal,"ventaMN 34,400,000","Calle Circuito Madrigal 1640,  Fraccionamiento Colinas de San Javier, Guadalajara",1000²,970²,8,1,8,4,15
https://www.vivanuncios.com.mx/a-venta-casa/alcalde-barranquitas/venta-casa-gonz-curiel-443-alcalde-barranquitas-guad-jal-recuperacion-bancaria/146926472,Venta Casa Gonz Curiel 443 Alcalde Barranquitas Guad. Jal Recuperacion Bancaria,"ventaMN 1,131,950","Gonzalo Curiel 443,  Alcalde Barranquitas, Guadalajara",216²,508²,2,,1,4,19
https://www.vivanuncios.com.mx/a-venta-casa/circunvalacion-oblatos/remate-bancario-hacienda-la-punta-1897-circunvalacion-oblatos-guadalajara/145126360,"Remate Bancario Hacienda La Punta 1897, Circunvalación Oblatos, Guadalajara","ventaMN 739,500","Hacienda La Punta 1897,  Circunvalación Oblatos, Guadalajara",111²,102²,2,1,1,3,10
https://www.vivanuncios.com.mx/a-venta-casa/prados-de-providencia/departamento-en-venta-en-providencia/31391779,Departamento en Venta en Providencia,"ventaMN 5,689,481","Avenida Terranova 617,  Prados de Providencia, Guadalajara",80²,80²,2,,1,2,
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-italia-providencia/venta-magnifica-casa-en-italia-providencia-ideal-para-negocios-u-oficinas/144533619,Venta Magnifica Casa en Italia Providencia Ideal Para Negocios U Oficinas,"ventaMN 12,190,000","Calle Ottawa 1051,  Fraccionamiento Italia Providencia, Guadalajara",220²,445²,4,1,5,5,26
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-vallarta-san-jorge/casa-en-venta-en-fraccionamiento-vallarta-san-jorge/145587544,,,,,,,,,,
https://www.vivanuncios.com.mx/a-venta-casa/villa-santa-rita/casa-en-venta-en-rinconadas-de-santa-rita/142693984,Casa en Venta en Rinconadas de Santa Rita,"ventaMN 10,520,000","RINCONADA DEL TULIPAN ,  Villa Santa Rita, Guadalajara",,295²,2,1,2,3,40
https://www.vivanuncios.com.mx/a-venta-casa/lomas-de-guevara/casa-en-lomas-de-guevara-guadalajara/145860663,Casa en Lomas de Guevara Guadalajara,"ventaMN 20,800,000","POMPEYA 2764,  Lomas de Guevara, Guadalajara",502²,570²,4,1,4,4,38
https://www.vivanuncios.com.mx/a-venta-casa/arcos-vallarta/casa-en-venta-en-arcos-vallarta-guadalajara-jalisco/142625412,Casa en Venta en Arcos Vallarta Guadalajara Jalisco,"ventaMN 10,200,000","Emilio Castelar  Arcos Vallarta,  Arcos Vallarta, Guadalajara",220²,290²,5,,6,3,20
https://www.vivanuncios.com.mx/a-venta-casa/panoramica-huentitan/se-remata-linda-casa-a-10-min-del-parque-nacional-de-huentitan-en-jalisco/146129878,Se Remata Linda Casa a 10 Min del Parque Nacional de Huentitan en Jalisco,"ventaMN 995,141","VOLCAN CAYEMBE,  PanorAmica HuentitAn, Guadalajara",107²,90²,2,,,3,10
https://www.vivanuncios.com.mx/a-venta-casa/lazaro-cardenas-sur/casa-grande-con-local-en-av-col-lazaro-cardenas-guadalajara/146191973,"Casa Grande con Local en Av Col. Lazaro Cardenas, Guadalajara","ventaMN 2,590,000","juan jimenez mendez 13,  Lázaro Cárdenas Sur, Guadalajara",141²,227²,3,,1,4,20
https://www.vivanuncios.com.mx/a-venta-casa/lomas-independencia/casa-en-lomas-de-independencia-en-remate/144882028,Casa en Lomas de Independencia en Remate,"ventaMN 597,000","eutimio pinzon,  Lomas Independencia, Guadalajara",180²,180²,2,,2,3,1
https://www.vivanuncios.com.mx/a-venta-casa/chapalita/-bonita-casa-en-remate-bancario/146258504,¡Bonita Casa en Remate Bancario!,"ventaMN 400,000","C SAN MARTIN DE PORRES ,  Chapalita, Guadalajara",356²,205²,2,,2,4,10
https://www.vivanuncios.com.mx/a-venta-casa/country-club/casa-en-col-country-club/141864999,Casa en Col. Country Club,"ventaMN 22,500,000","Mar Rojo,  Country Club, Guadalajara",426²,550²,5,1,5,5,13
https://www.vivanuncios.com.mx/a-venta-casa/vicente-guerrero/casa-para-remodelar-en-colonia-vicente-guerrero/145945475,Casa Para Remodelar en Colonia Vicente Guerrero,"ventaMN 2,400,000","obsidiana 1120,  Vicente Guerrero, Guadalajara",240²,190²,1,,,4,30
https://www.vivanuncios.com.mx/a-venta-casa/providencia-1a-secc/casa-en-manuel-acuna-700-m-sup2/142759693,Casa en Manuel Acuña 700 m²,"ventaMN 29,000,000","Av Manuel Acuña 2704,  Providencia 1a Secc, Guadalajara",700²,628²,6,1,6,5,40
https://www.vivanuncios.com.mx/a-venta-casa/oblatos-poniente-santa-rosa/casa-venta-san-inocencio-guadalajara/147074536,Casa Venta San Inocencio Guadalajara,"ventaMN 1,900,000","San Inocencio,  Oblatos Poniente Santa Rosa, Guadalajara",102²,204²,2,,1,4,15
https://www.vivanuncios.com.mx/a-venta-casa/colinas-de-la-normal/casa-en-venta-en-jardines-alcalde-por-el-code-y-transito-gdl/144276651,"Casa en Venta en Jardines Alcalde por El Code y Transito, Gdl.","ventaMN 4,750,000","Heriberto Jara 1851,  Colinas de La Normal, Guadalajara",140²,186²,2,,,5,15
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-santa-monica/casa-en-venta-colonia-santa-monica-guadalajara-jalisco/147080020,Casa en Venta Colonia Santa Monica Guadalajara Jalisco,"ventaMN 1,129,000","BILBAO 2522,  Fraccionamiento Santa Mónica, Guadalajara",232²,175²,2,1,1,4,25
https://www.vivanuncios.com.mx/a-venta-casa/alcalde-barranquitas/casa-en-venta-gonzalo-curiel-443-alcalde-barranquillas-guadalajara-jal/146951587,"Casa en Venta Gonzalo Curiel 443 Alcalde Barranquillas Guadalajara, Jal.","ventaMN 790,000","Calle Gonzalo Curiel 443,  Alcalde Barranquitas, Guadalajara",216²,508²,2,,1,4,15
https://www.vivanuncios.com.mx/a-venta-casa/chapalita/casa-en-venta-en-chapalita-acabados-modernos-y-alta-calidad/146909521,Casa en Venta en Chapalita Acabados Modernos y Alta Calidad,"ventaMN 17,108,272","Chapalita, Guadalajara, Jal.,  Chapalita, Guadalajara",,,5,1,6,6,
https://www.vivanuncios.com.mx/a-venta-casa/jardines-del-bosque/casa-venta-$7-750-000jardines-del-bosque-frente-a-parque-en-gdl-jalisco/146781394,"Casa Venta $7,750,000jardines del Bosque Frente a Parque en Gdl, Jalisco","ventaMN 7,750,000","Av. Paseo de la Arboleda,  Jardines del Bosque, Guadalajara",156²,298²,2,1,3,3,21
https://www.vivanuncios.com.mx/a-venta-casa/lomas-del-paraiso/bonita-casa-en-venta-zona-zoologico-a-una-cuadra-de-la-calzada-independencia/146503012,Bonita Casa en Venta Zona Zoologico a Una Cuadra de La Calzada Independencia,"ventaMN 3,300,000","Volcan Irazu Col. Lomas del Paraiso,  Lomas Del Paraíso, Guadalajara",147²,87²,1,,2,3,25
https://www.vivanuncios.com.mx/a-venta-casa/jardines-del-sur/vendo-casa-en-jardines-del-sur-guadalajara-cerca-glorieta-de-la-minerva/144986141,"Vendo Casa en Jardines del Sur, Guadalajara Cerca Glorieta de La Minerva","ventaMN 588,000","ISLA GOMERA, JARDINES DEL SUR, GUADALAJARA,  Jardines Del Sur, Guadalajara",180²,110²,3,,1,4,10
https://www.vivanuncios.com.mx/a-venta-casa/barrio-san-juan-bosco/casa-en-venta-en-san-juan-bosco-guadalajara-jalisco/146969548,Casa en Venta en San Juan Bosco Guadalajara Jalisco,"ventaMN 570,900","Manuel Cuesta Gallardo ,  Barrio San Juan Bosco, Guadalajara",135²,520²,2,,,4,18
https://www.vivanuncios.com.mx/a-venta-casa/americana/casa-en-venta-en-colonia-americana-acabados-modernos-y-alta-calidad/146909038,Casa en Venta en Colonia Americana Acabados Modernos y Alta Calidad,"ventaMN 24,632,331","Av union 430, Americana, Guadalajara,  Americana, Guadalajara",,,5,1,6,6,
https://www.vivanuncios.com.mx/a-venta-casa/guadalajara-centro/edificio-en-venta-de-3-pisos-en-el-centro/29529539,Edificio en Venta de 3 Pisos en El Centro,"ventaMN 3,500,000","Calle Prisciliano Sánchez 12,  Guadalajara Centro, Guadalajara",154²,462²,4,1,1,5,
https://www.vivanuncios.com.mx/a-venta-casa/guadalajara-centro/casa-en-venta-en-guadalajara-centro/147016178,Casa en Venta en Guadalajara Centro,"ventaMN 5,990,000","-,  Guadalajara Centro, Guadalajara",,,,,,,
https://www.vivanuncios.com.mx/a-venta-casa/americana/casa-en-venta-en-colonia-americana-increible-diseno-y-amplitud/146901228,Casa en Venta en Colonia Americana Increíble Diseño y Amplitud,"ventaMN 23,371,698","Av union 430, Americana, Guadalajara,  Americana, Guadalajara",,,5,1,6,6,
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-vallarta-poniente/casa-en-remate-bancario-en-vallarta-norte-guadalajara-jalisco/146506475,Casa en Remate Bancario en Vallarta Norte Guadalajara Jalisco,"ventaMN 1,900,000","C. JUSTO SIERRA,  Fraccionamiento Vallarta Poniente, Guadalajara",100²,120²,2,1,1,3,8
https://www.vivanuncios.com.mx/a-venta-casa/chapalita/casa-en-venta-en-chapalita-increible-diseno-y-amplitud/146900862,Casa en Venta en Chapalita Increíble Diseño y Amplitud,"ventaMN 18,642,993","Chapalita, Guadalajara, Jal.,  Chapalita, Guadalajara",,,5,1,6,6,
https://www.vivanuncios.com.mx/a-venta-casa/arboledas-del-sur/casa-terreno-av-nicolas-copernico/145190088,Casa/ Terreno Av Nicolas Copernico,"ventaMN 4,950,000","copernico 4219,  Arboledas Del Sur, Guadalajara",216²,129²,,,,,1985
https://www.vivanuncios.com.mx/a-venta-casa/providencia/casa-en-venta-en-providencia-punto-sao-paulo/146935580,Casa en Venta en Providencia Punto Sao Paulo,"ventaMN 8,499,000","Casa en Venta Providencia Punto Sao Paulo,  Providencia, Guadalajara",250²,339²,3,1,2,4,45
https://www.vivanuncios.com.mx/a-venta-casa/prados-de-providencia/casa-en-prados-providencia/90958256,Casa en Prados Providencia,"ventaMN 10,200,000","napoleón 487,  Prados de Providencia, Guadalajara",310²,310²,3,1,3,3,25
https://www.vivanuncios.com.mx/a-venta-casa/la-joyita/casa-en-venta/145207363,Casa en Venta,"ventaMN 4,100,000","SE Vende Casa  EN LA Joyita, Cerca DE LA Barranca Huentitan, Gdl, Jalisco,  La Joyita, Guadalajara",175²,160²,2,1,3,3,
https://www.vivanuncios.com.mx/a-venta-casa/providencia/venta-de-casa-en-providencia/146644325,Venta de Casa en Providencia,"ventaMN 9,500,000","Venta DE Casa EN Providencia,  Providencia, Guadalajara",300²,280²,2,1,3,3,20
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-rojas-ladron-de-guevara/casa-en-venta-muy-buena-ubicacion/144617763,Casa en Venta Muy Buena Ubicación,"ventaMN 15,870,000","Bernardo de Balbuena,  Fraccionamiento Rojas Ladrón de Guevara, Guadalajara",690²,690²,4,1,2,4,25
https://www.vivanuncios.com.mx/a-venta-casa/heliodoro-hernandez-loza/casa-en-heliodoro-hernandez-loza/146657908,Casa en Heliodoro Hernandez Loza,"ventaMN 1,800,000","Miguel Noriega,  Heliodoro HernAndez Loza , Guadalajara",108²,165²,2,,1,3,
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-santa-elena-alcalde/venta-de-casa-en-santa-elena-alcalde/147015167,Venta de Casa en Santa Elena Alcalde,"ventaMN 2,000,000","560 CALLE IRENE ROBLEDO GARCIA,  Fraccionamiento Santa Elena Alcalde, Guadalajara",114²,102²,2,,1,3,
https://www.vivanuncios.com.mx/a-venta-casa/jardines-del-bosque/casa-en-venta-en-jardines-del-bosque/144227566,Casa en Venta en Jardínes del Bosque,"ventaMN 11,850,000","La Luna al 2595,  Jardines del Bosque, Guadalajara",465²,509²,4,1,3,7,43
https://www.vivanuncios.com.mx/a-venta-casa/lomas-de-polanco/casa-con-local-comercial-en-av-colon/147014232,Casa con Local Comercial en Av Colón,"ventaMN 2,165,000","3447 Av. Cristobal Colon,  Lomas de Polanco, Guadalajara",74²,90²,1,,1,2,
https://www.vivanuncios.com.mx/a-venta-casa/americana/casa-en-venta-con-uso-de-suelo-comercial-ideal-para-proyecto-vertical/146978049,Casa en Venta con Uso de Suelo Comercial Ideal Para Proyecto Vertical,"ventaMN 14,200,000","Av Vallarta al 1900,  Americana, Guadalajara",309²,309²,3,,,5,
