url,titulo,precio,m2_lote,m2_construccion,banos,medio_banos,estacionamientos,recamaras,antiguedad,direccion
https://www.vivanuncios.com.mx/a-venta-casa/punto-sur/residencia-de-lujo-en-venta-en-punto-sur-1-al-lado-de-la-plaza/147014432,Residencia de Lujo en Venta en Punto Sur 1 Al Lado de La Plaza,"ventaMN 13,500,000",192²,305²,5,,3,3,1,"6236 Alameda punto sur,  Punto Sur, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-club-de-golf-santa-anita/clu-de-golf-santa-anita/143574918,Clu de Golf Santa Anita,"ventaMN 24,000,000",889²,596²,4,1,6,4,,"Club DE Golf Santa Anita,  Fraccionamiento Club de Golf Santa Anita, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-club-de-golf-santa-anita/casa-en-condominio-en-club-de-golf-santa-anita-tlajomulco-de-zuniga/146014781,"Casa en Condominio en Club de Golf Santa Anita, Tlajomulco de Zúñiga","ventaMN 25,300,000",889²,596²,4,1,5,4,,"Casa en Condominio en Club de Golf Santa Anita, Tlajomulco de Zúñiga,  Fraccionamiento Club de Golf Santa Anita, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/tlajomulco-de-zuniga/casa-en-adamar/146776752,Casa en Adamar,"ventaMN 3,600,000",108²,173²,2,2,,3,,"Adamar,  Tlajomulco de Zúñiga, Jalisco"
https://www.vivanuncios.com.mx/a-venta-casa/pontevedra/casa-fraccionamiento-pontevedra/145985313,Casa - Fraccionamiento Pontevedra,"ventaMN 2,583,000",102²,97²,2,1,2,3,,"Casa Modelo Ocre,  Pontevedra, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-el-alcazar-casa-fuerte/casa-en-casa-fuerte/146323082,Casa en Casa Fuerte,"ventaMN 6,300,000",273²,247²,4,,3,4,,"Casa Fuerte,  Fraccionamiento El Alcázar (Casa Fuerte), Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-el-alcazar-casa-fuerte/casa-en-casa-fuerte/146565643,Casa en Casa Fuerte,"ventaMN 4,600,000",140²,180²,3,,2,3,,"Casa Fuerte,  Fraccionamiento El Alcázar (Casa Fuerte), Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/villas-de-la-tijera/-x1f3e1--casa-en-coto-con-terreno-excedente-en-villas-de-la-tijera-tlajomulco-x1f3e1/147014839,"🏡 ¡Casa en Coto con Terreno Excedente en Villas de La Tijera, Tlajomulco! 🏡","ventaMN 1,900,000",,,1,,2,2,,"126 Privada del guayabo,  Villas de La Tijera, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/bosques-de-santa-anita/casa-en-el-eden/146565654,Casa en El Edén,"ventaMN 5,290,000",130²,183²,3,2,2,3,,"El Edén,  Bosques de Santa Anita, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/bosques-de-santa-anita/casa-en-venta-en-el-fraccionamiento-vicenza-tlajomulco-de-zuniga/146143198,Casa en Venta en El Fraccionamiento Vicenza Tlajomulco de Zuñiga,"ventaMN 2,700,000",,,2,1,2,2,3,"Vicenza Tlajomulco de Zuñiga,  Bosques de Santa Anita, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/bosques-de-santa-anita/casa-en-venta-en-el-fraccionamiento-vicenza-tlajomulco-de-zuniga/146143192,Casa en Venta en El Fraccionamiento Vicenza Tlajomulco de Zuñiga,"ventaMN 2,700,000",,,2,1,2,2,3,"Vicenza Tlajomulco de Zuñiga,  Bosques de Santa Anita, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/lomas-de-san-agustin/casa-con-3-recamaras-25-banos-y-acceso-a-areas-comunes/147014769,"Casa con 3 Recámaras, 2.5 Baños y Acceso a Áreas Comunes","ventaMN 2,626,980",90²,116²,2,,2,3,,"514 Cam. a La Pedrera,  Lomas de San Agustin, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/san-agustin/casa-en-venta/147073671,Casa en Venta,"ventaMN 2,919,000",90²,124²,2,1,2,3,,"Casa EN Venta EN SAN Agustin Residencial, Tlajomulco,  San Agustín, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-nueva-galicia-residencial/casa-moderna-en-nueva-galicia-con-excelentes-amenidades/146501026,Casa Moderna en Nueva Galicia con Excelentes Amenidades,"ventaMN 5,780,000",160²,270²,2,1,2,3,6,"Nueva Galicia,  Fraccionamiento Nueva Galicia Residencial, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/pontevedra/fraccionamiento-pontevedra-casas-en-venta/146059457,Fraccionamiento Pontevedra - Casas en Venta,"ventaMN 3,380,890",102²,115²,2,1,2,3,,"Pontevedra,  Pontevedra, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/san-agustin/casa-en-venta-katania-residencial-modelo-etna/144842287,"Casa en Venta Katania Residencial, Modelo Etna","ventaMN 5,399,000",140²,193²,2,2,2,3,,"Av. Camino Real a Colima 1050, 45645 San Agustín, Jal.,  San Agustín, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/el-palomar/casa-en-condominio-en-el-palomar-secc-balcones-tlajomulco-de-zuniga/144617513,"Casa en Condominio en El Palomar Secc Balcones, Tlajomulco de Zúñiga","ventaMN 12,800,000",657²,657²,4,1,3,4,15,"Rinconada del Arco,  El Palomar, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/pontevedra/casa-fraccionamiento-pontevedra/145985572,Casa - Fraccionamiento Pontevedra,"ventaMN 2,875,790",102²,115²,2,1,2,3,,"Casa Modelo Plumbago,  Pontevedra, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/tlajomulco-de-zuniga/casa-en-venta-en-alta-california-tlajomulco-de-zuniga-jalisco/147015116,"Casa en Venta en Alta California, Tlajomulco de Zúñiga Jalisco.","ventaMN 1,850,000",75²,78²,2,,2,3,,"Coto 8 Nevada, San Marcos,  Tlajomulco de Zúñiga, Jalisco"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-real-del-valle/casa-en-venta-en-coto-el-marquez-real-del-valle-tlajomulco-jalisco/146676910,"Casa en Venta en Coto El Marquez, Real del Valle Tlajomulco Jalisco.","ventaMN 1,995,000",108²,110²,2,1,2,3,,"Valles del Marquez Fraccionamiento Real del Valle al 1100,  Fraccionamiento Real Del Valle, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/tlajomulco-de-zuniga/casa-en-solum/145897111,Casa en Solum,"ventaMN 1,710,000",90²,75²,1,1,,2,,"Solum,  Tlajomulco de Zúñiga, Jalisco"
https://www.vivanuncios.com.mx/a-venta-casa/pueblo-cajititlan/hermosa-casa-nueva-con-vista-panoramica-a-laguna-de-cajititlan/147087480,Hermosa Casa Nueva con Vista Panorámica a Laguna de Cajititlán,"ventaMN 6,900,000",700²,400²,6,,3,4,,"Cajititlán,  Pueblo Cajititlán, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-el-alcazar-casa-fuerte/casa-en-venta-en-fracc-el-alcazar-tlajomulco-de-zuniga/144529724,Casa en Venta en Fracc. El Alcázar Tlajomulco de Zúñiga,"ventaMN 5,350,000",282²,193²,2,1,,3,,"Casa en Venta en Fracc. El Acazar (casa Fuerte) Tlajomulco de Zuñiga,  Fraccionamiento El Alcázar (Casa Fuerte), Tlajomulco de Zúñiga"
